index;Producto;Precio;Año;Mes;Origen
1446;;2.26 €;2019;9;MecaMadrid
1447;APIO;0.85 €;2019;9;MecaMadrid
1448;;1.20 €;2019;9;MecaMadrid
1449;BATATAS;1.20 €;2019;9;MecaMadrid
1450;BERENJENAS;1.06 €;2019;9;MecaMadrid
1451;BERROS;9.00 €;2019;9;MecaMadrid
1452;BONIATOS;1.50 €;2019;9;MecaMadrid
1453;BROCOLI;2.18 €;2019;9;MecaMadrid
1454;CALABACINES;0.57 €;2019;9;MecaMadrid
1455;CALABAZAS;1.00 €;2019;9;MecaMadrid
1456;;0.80 €;2019;9;MecaMadrid
1457;CARDOS;1.50 €;2019;9;MecaMadrid
1458;CEBOLLAS;2.32 €;2019;9;MecaMadrid
1459;;0.36 €;2019;9;MecaMadrid
1460;;0.53 €;2019;9;MecaMadrid
1461;;0.51 €;2019;9;MecaMadrid
1462;;0.78 €;2019;9;MecaMadrid
1463;CHAMPIÑON;1.82 €;2019;9;MecaMadrid
1464;CHIRIVIAS;1.50 €;2019;9;MecaMadrid
1465;COLES-REPOLLO;1.65 €;2019;9;MecaMadrid
1466;;0.81 €;2019;9;MecaMadrid
1467;;1.06 €;2019;9;MecaMadrid
1468;COLIFLORES;2.49 €;2019;9;MecaMadrid
1469;CONGELADOS VEGETALES;0.00 €;2019;9;MecaMadrid
1470;CONSERVAS VEGETALES;0.00 €;2019;9;MecaMadrid
1471;CUARTA GAMA HORT.;0.00 €;2019;9;MecaMadrid
1472;ELABORADOS VEGETALES;0.00 €;2019;9;MecaMadrid
1473;ENDIVIAS;1.00 €;2019;9;MecaMadrid
1474;;0.50 €;2019;9;MecaMadrid
1475;ESCAROLAS;0.66 €;2019;9;MecaMadrid
1476;ESPARRAGOS;5.01 €;2019;9;MecaMadrid
1477;;10.05 €;2019;9;MecaMadrid
1478;ESPINACAS;1.30 €;2019;9;MecaMadrid
1479;GRELOS;0.74 €;2019;9;MecaMadrid
1480;GUINDILLAS;2.50 €;2019;9;MecaMadrid
1481;;3.00 €;2019;9;MecaMadrid
1482;GUISANTES;1.00 €;2019;9;MecaMadrid
1483;HABAS VERDES;1.50 €;2019;9;MecaMadrid
1484;HINOJO;1.25 €;2019;9;MecaMadrid
1485;JENGIBRE;2.00 €;2019;9;MecaMadrid
1486;JUDIAS VERDES;3.00 €;2019;9;MecaMadrid
1487;;2.48 €;2019;9;MecaMadrid
1488;;4.52 €;2019;9;MecaMadrid
1489;LAUREL;0.37 €;2019;9;MecaMadrid
1490;LECHUGAS;0.47 €;2019;9;MecaMadrid
1491;;0.52 €;2019;9;MecaMadrid
1492;;0.47 €;2019;9;MecaMadrid
1493;;0.40 €;2019;9;MecaMadrid
1494;;0.55 €;2019;9;MecaMadrid
1495;;0.61 €;2019;9;MecaMadrid
1496;LOMBARDA;0.61 €;2019;9;MecaMadrid
1497;MAIZ;8.75 €;2019;9;MecaMadrid
1498;NABOS;0.75 €;2019;9;MecaMadrid
1499;ÑAME O YAME;1.50 €;2019;9;MecaMadrid
1500;PEPINOS;0.88 €;2019;9;MecaMadrid
1501;PEREJIL;0.80 €;2019;9;MecaMadrid
1502;PIMIENTOS;1.05 €;2019;9;MecaMadrid
1503;;2.45 €;2019;9;MecaMadrid
1504;;1.16 €;2019;9;MecaMadrid
1505;;1.50 €;2019;9;MecaMadrid
1506;PUERROS;0.98 €;2019;9;MecaMadrid
1507;RABANILLAS;0.00 €;2019;9;MecaMadrid
1508;RABANOS;0.62 €;2019;9;MecaMadrid
1509;REMOLACHA;1.50 €;2019;9;MecaMadrid
1510;ROMANESCU;2.70 €;2019;9;MecaMadrid
1511;SETAS;22.24 €;2019;9;MecaMadrid
1512;;3.20 €;2019;9;MecaMadrid
1513;;5.00 €;2019;9;MecaMadrid
1514;;18.90 €;2019;9;MecaMadrid
1515;;10.55 €;2019;9;MecaMadrid
1516;TIRABEQUES;7.30 €;2019;9;MecaMadrid
1517;TOMATES;1.07 €;2019;9;MecaMadrid
1518;;1.97 €;2019;9;MecaMadrid
1519;;0.99 €;2019;9;MecaMadrid
1520;;1.57 €;2019;9;MecaMadrid
1521;;1.83 €;2019;9;MecaMadrid
1522;;1.33 €;2019;9;MecaMadrid
1523;;0.94 €;2019;9;MecaMadrid
1524;YUCA;1.10 €;2019;9;MecaMadrid
1525;ZANAHORIAS;0.92 €;2019;9;MecaMadrid
1526;;0.55 €;2019;9;MecaMadrid
1527;PATATAS;0.31 €;2019;9;MecaMadrid
1528;;0.37 €;2019;9;MecaMadrid
1529;;0.46 €;2019;9;MecaMadrid
1530;;0.55 €;2019;9;MecaMadrid
1531;;0.42 €;2019;9;MecaMadrid
1532;ACEITUNAS;0.00 €;2019;9;MecaMadrid
1533;ACEITUNAS;3.46 €;2019;10;MecaMadrid
1534;AGUACATES;4.85 €;2019;10;MecaMadrid
1535;ALBARICOQUES;1.50 €;2019;10;MecaMadrid
1536;CAQUIS;1.27 €;2019;10;MecaMadrid
1537;;1.38 €;2019;10;MecaMadrid
1538;CARAMBOLA;8.00 €;2019;10;MecaMadrid
1539;CASTAÑAS;3.83 €;2019;10;MecaMadrid
1540;CHIRIMOYAS;1.76 €;2019;10;MecaMadrid
1541;CIRUELAS;1.60 €;2019;10;MecaMadrid
1542;;1.13 €;2019;10;MecaMadrid
1543;;1.12 €;2019;10;MecaMadrid
1544;;1.29 €;2019;10;MecaMadrid
1545;;0.76 €;2019;10;MecaMadrid
1546;;0.98 €;2019;10;MecaMadrid
1547;COCOS;0.70 €;2019;10;MecaMadrid
1548;;1.33 €;2019;10;MecaMadrid
1549;DATILES;8.60 €;2019;10;MecaMadrid
1550;FRAMBUESAS;10.30 €;2019;10;MecaMadrid
1551;FRESONES;3.58 €;2019;10;MecaMadrid
1552;FRUTOS SECOS;2.36 €;2019;10;MecaMadrid
1553;;2.53 €;2019;10;MecaMadrid
1554;;2.43 €;2019;10;MecaMadrid
1555;;9.21 €;2019;10;MecaMadrid
1556;;2.20 €;2019;10;MecaMadrid
1557;;11.62 €;2019;10;MecaMadrid
1558;GRANADAS;1.09 €;2019;10;MecaMadrid
1559;GROSELLA;16.00 €;2019;10;MecaMadrid
1560;HIGO CHUMBO;1.40 €;2019;10;MecaMadrid
1561;HIGOS;2.55 €;2019;10;MecaMadrid
1562;;2.25 €;2019;10;MecaMadrid
1563;;3.36 €;2019;10;MecaMadrid
1564;KIWI;3.80 €;2019;10;MecaMadrid
1565;;2.69 €;2019;10;MecaMadrid
1566;LIMA;2.02 €;2019;10;MecaMadrid
1567;LIMONES;0.91 €;2019;10;MecaMadrid
